name,Date,rain_mean,temp_mean,sh_mean
Algeria,2020-03-01,0.01942284218967,14.5088481903076,0.00626590102911
Algeria,2020-03-02,7.37574148178101,14.2528057098389,0.006666599307209
Algeria,2020-03-03,0.510316252708435,12.8041181564331,0.005667248740792
Algeria,2020-03-04,0.359490007162094,14.0790672302246,0.006787911057472
Algeria,2020-03-05,0.008296559564769,14.7636127471924,0.006280813366175
Algeria,2020-03-06,1.3186399936676,13.1090936660767,0.006027786526829
Algeria,2020-03-07,1.70224559307098,9.59302997589111,0.004659640137106
Algeria,2020-03-08,0.389213472604752,9.48641872406006,0.004887341056019
Algeria,2020-03-09,1.16339361667633,11.2854270935059,0.005163353402168
Algeria,2020-03-10,1.53810608386993,11.0053853988647,0.005575573071837
Algeria,2020-03-11,0.132133468985558,13.2433786392212,0.006030622404069
Algeria,2020-03-12,0.002428289270028,15.8693675994873,0.006379467435181
Algeria,2020-03-13,0.660701513290405,15.8430604934692,0.006856468971819
Algeria,2020-03-14,1.19486057758331,14.7700662612915,0.007688043173403
Algeria,2020-03-15,1.17357194423676,14.9616117477417,0.00777547666803
Algeria,2020-03-16,1.73096489906311,15.0846824645996,0.007883760146797
Algeria,2020-03-17,1.21333265304565,14.0831394195557,0.007922602817416
Algeria,2020-03-18,0.251030296087265,14.493504524231,0.008227645419538
Algeria,2020-03-19,0.234230950474739,14.5215520858765,0.007964293472469
Algeria,2020-03-20,1.66999423503876,14.3917856216431,0.007706240285188
Algeria,2020-03-21,7.24899816513062,12.6526517868042,0.007863970473409
Algeria,2020-03-22,2.2579197883606,12.2788286209106,0.006786443293095
Algeria,2020-03-23,2.96231174468994,13.1764507293701,0.007222776301205
Algeria,2020-03-24,10.8979339599609,12.8466014862061,0.007619560230523
Algeria,2020-03-25,6.86032867431641,9.04200172424316,0.00556926522404
Algeria,2020-03-26,4.97875356674194,9.31138229370117,0.005464858841151
Algeria,2020-03-27,1.18577468395233,11.0476560592651,0.005990189965814
Algeria,2020-03-28,1.75535237789154,10.801736831665,0.006344566121697
Algeria,2020-03-29,2.71141839027405,10.1239643096924,0.006093174219131
Algeria,2020-03-30,0.222650602459908,12.3588924407959,0.006050912197679
Algeria,2020-03-31,1.8160228729248,16.4747829437256,0.006819166243076
Algeria,2020-04-01,1.79362320899963,15.2489757537842,0.007104320451617
Algeria,2020-04-02,4.5834846496582,13.2137651443481,0.006916976068169
Algeria,2020-04-03,7.71061420440674,11.1738758087158,0.006722127087414
Algeria,2020-04-04,0.271105796098709,12.3538732528687,0.006199910771102
Algeria,2020-04-05,0.153009414672852,13.8905754089355,0.006623017601669
Algeria,2020-04-06,0.071223020553589,14.8190574645996,0.007048595696688
Algeria,2020-04-07,0.343774110078812,15.0955991744995,0.00739219924435
Algeria,2020-04-08,0.236846089363098,15.2322664260864,0.007228291593492
Algeria,2020-04-09,1.10940599441528,15.514181137085,0.007769827730954
Algeria,2020-04-10,4.60163688659668,14.438024520874,0.008592437021434
Algeria,2020-04-11,0.987697064876556,15.1440420150757,0.008474409580231
Algeria,2020-04-12,5.06631183624268,16.4824161529541,0.008930943906307
Algeria,2020-04-13,1.72199320793152,17.6844005584717,0.008011484518647
Algeria,2020-04-14,0.360647886991501,16.9381351470947,0.008672070689499
Algeria,2020-04-15,0.325573027133942,18.1469955444336,0.008678838610649
Algeria,2020-04-16,0.169904723763466,19.1845932006836,0.008982993662357
Algeria,2020-04-17,2.39779376983643,20.2889804840088,0.00969058368355
Algeria,2020-04-18,2.34975075721741,20.5103511810303,0.009777586907148
Algeria,2020-04-19,16.0171699523926,17.4240493774414,0.009966769255698
Algeria,2020-04-20,13.2509794235229,15.0720443725586,0.008598987013102
Algeria,2020-04-21,2.78366255760193,14.5828037261963,0.006990692578256
Algeria,2020-04-22,7.37334394454956,13.4492082595825,0.00750498007983
Algeria,2020-04-23,1.02213060855865,14.5454320907593,0.007915132679045
Algeria,2020-04-24,0.805377244949341,16.8360042572021,0.008234659209847
Algeria,2020-04-25,7.11309957504272,16.7922515869141,0.008827662095428
Algeria,2020-04-26,3.9949963092804,15.8003482818604,0.008793631568551
Algeria,2020-04-27,1.14051508903503,17.2768287658691,0.008216414600611
Algeria,2020-04-28,4.05394744873047,17.8417644500732,0.00841243006289
Algeria,2020-04-29,1.93669843673706,17.0908889770508,0.007945031858981
Algeria,2020-04-30,0.002401853445917,17.5541038513184,0.006940172985196
Algeria,2020-05-01,0.018510039895773,18.7580242156982,0.007503042463213
Algeria,2020-05-02,0.005495941732079,20.4227142333984,0.008412702009082
Algeria,2020-05-03,0.000551811128389,22.0563545227051,0.008105792105198
Algeria,2020-05-04,0.001138173625804,23.9959964752197,0.008312977850437
Algeria,2020-05-05,0.001832694280893,24.3552856445312,0.00846532639116
Algeria,2020-05-06,0.00752902077511,23.3814506530762,0.008506197482347
Algeria,2020-05-07,0.007082739379257,22.5465984344482,0.008967612870038
Algeria,2020-05-08,0.750309228897095,22.5021095275879,0.010034017264843
Algeria,2020-05-09,1.09353482723236,21.1860427856445,0.010544463060796
Algeria,2020-05-10,2.6372754573822,19.70920753479,0.008952328003943
Algeria,2020-05-11,0.00432953145355,19.2884006500244,0.007267576176673
Algeria,2020-05-12,0.139359429478645,21.2832374572754,0.007136256434023
Algeria,2020-05-13,0.952641367912292,20.0774631500244,0.007518162019551
Algeria,2020-05-14,1.68518054485321,18.6585102081299,0.006660453043878
Algeria,2020-05-15,0.471244633197784,18.656909942627,0.007340012583882
Algeria,2020-05-16,4.73947620391846,18.2352066040039,0.00842700432986
